id;Abréviation;Définition;empty
1848.0;LHR;LE CHATELET (GARE);
3623.0;VGT;VIGNACOURT (GARE);
1879.0;LLN;LE LIORAN (GARE);
3628.0;VIC;VIC SUR CERE (GARE);
1965.0;LRI;LIERNAIS (GARE);
3637.0;VIQ;VIGUERAT (GARE);
1973.0;LRT;LA RIVIERE THIBOUVILLE (GARE);
8364.0;VISU;"Module fabriquant l'image ""circulation"" affichée sur un tableau non mural à  diodes ou sur écran - infrastructure";
3964.0;LS;Ligne spécialisée;
5883.0;VMI;Vallée de montmorency-invalides;
1991.0;LSS;LONDON ST PANCRAS (GARE);
3669.0;VNA;VINAY (GARE);
9659.0;LVMT;Laboratoire ville mobilité et transport;
3699.0;VRM;VRIGNE MEUSE (GARE);
7415.0;M2E;Maintenance des équipements et système des espaces;
3714.0;VSS;VERNOU SUR SEINE (GARE);
2091.0;MAG;MAGENTA (GARE);
8393.0;VU;Voie unique: régime d'exploitation d'une ligne dans lequel les trains des deux sens circulent sur la même voie, les mesures à  prendre pour éviter la rencontre de deux trains de sens contraire étant définies par les règlements ou par une consigne. sur ce type de ligne, les trains de sens impair sont ceux qui s'éloignent du point kilométrique d'origine de celle-ci, tandis que les trains de sens pair sont ceux qui s'en rapprochent.;
7446.0;MC;Maintien des connaissances;
3745.0;VYR;VAYRES (GARE);
2135.0;MCP;MARCHEPRIME (GARE);
8407.0;WAU;Wagon autre;
2138.0;MCT;MARSEILLE MME CANET (GARE);
8416.0;WSP;Wagon spécialisé pousseur;
2139.0;MCU;MONTESCOURT (GARE);
5917.0;ZS;Zone de mise en sécurité;
2145.0;MDA;MONT NOTRE DAME (GARE);
712.0;CBA;Cambrai Annexe (GARE);
2159.0;MEA;MEAUX (GARE);
14871.0;CD;Conseil de discipline;
2162.0;MEK;MEYRARGUES CHANTIER PERTHUIS (GARE);
747.0;CDA;Cordesse Igornay (Gare);
2167.0;MER;MER(LOIR ET CHER) (GARE);
6429.0;CE;Consigne d'etablissement;
2174.0;MEY;MEYRARGUES (GARE);
4481.0;CEDRE;Centre de doc.,de recherche et d'expérimentations sur les pollutions accidentelles des eaux;
2195.0;MGY;MARTIGNY (GARE);
6438.0;CEM;"Cadre d'Études Matériel._x000D_
Grade de qualification F, de la filière Matériel, spécialité Etudes. Niveau 1.";
5241.0;MIT;Maintenance incidents travaux (liaison radio ac <-> réalisateur travaux - infrastructure);
3862.0;CER;"La communauté européenne du rail regroupe les opérateurs ferroviaires et les gestionnaires d'infrastructures, soit un total de 71 compagnies de l'union européenne des pays candidats (croatie, macédoine et turquie) ainsi que des balkans occidentaux, de la norvège et de la suisse. _x000D_
la cer a pour mission de définir les positions du secteur ferroviaire et de les défendre auprès des institutions communautaires. la cer est également en charge du dialogue social au niveau européen. le cer est également un des interlocuteurs de l'agence ferroviaire européenne (era)._x000D_";
2227.0;MLF;MAISONS LAFFITTE (GARE);
4494.0;CER;Comité d'entreprise régional;
2239.0;MLW;LE MOLAY LITTRY (GARE);
774.0;CES;carte d'entrée sécuritaire;
2246.0;MMD;MARMANDE (GARE);
9597.0;CETU;Centre d'études des tunnels;
2262.0;MNF;MOULIN NEUF OISE (GARE);
6469.0;CFC;Chemin de fer de la corse;
5252.0;MOEI;Maîtrise d'oeuvre informatique;
4511.0;CFO;Centre de formation;
2282.0;MOL;MOLSHEIM (GARE);
14957.0;CFW;Cellule Fret Wagon_x000D_;
2289.0;MOT;MOTTEVILLE (GARE);
9717.0;CGS;Contrôle générale de sécurité;
5268.0;MOV;Mesure d'occupation des voies : image du tir au but;
6489.0;CHA;Chargé d'affaire;
2298.0;MPB;MONTBRE (GARE);
824.0;CHZ;Charency Vezin (Gare);
2312.0;MRA;MARSAC (DORDOGNE) (GARE);
830.0;CIM;Courcy Brimont (Gare);
7499.0;MRF;Maintenance du réseau ferré;
832.0;CIR;Chateau Gontier (Gare);
5272.0;MRT;Machine à  remplacer les traverses;
4546.0;CISPD;Conseils intercommunaux de sécurité et de prévention de la délinquance;
2331.0;MSB;MARIGNAC ST BEAT (GARE);
14824.0;CJ;Chemins de fer du Jura;
5274.0;MSG;Machine simplifiée de guichet (voyageurs);
847.0;CL;Creil (Gare);
7516.0;MTCO;Module informatique d'affichage des contrôles pouvant se substituer à  un tco traditionnel;
13490.0;CLAF;Commission Locale d'Aménagement Foncier;
2368.0;MUI;MAROEUIL (GARE);
4557.0;CLEOPATRE;Outil de pilotage des applications aval de la vente voyageurs - gl;
2400.0;MY;MITRY CLAYE (GARE);
4562.0;CLOPSI;Centre de liaison des organismes de prévention et de sécurité incendie;
7529.0;ND;Normal / danger;
13386.0;CMN;Comité médical national (de la SNCF);
7531.0;NE;Non enregistré;
6542.0;CMS;Commission mixte du statut;
2450.0;NE;NICE VILLE (GARE);
14553.0;CN;"Caténaire Normale_x000D_
Caractéristiques : 1 porteur principal (116mmÂ² bronze) + 1 porteur auxiliaire (104mmÂ² cuivre) + 2 fils de contact (107mmÂ² cuivre) caténaire 1500V";
13121.0;NFPC;Nouveau Fonctionnel Porte Complet;
3873.0;COE;Centre Opérationnel de l'Escale;
13626.0;NI;Note d'Information;
4612.0;CORAIL;Serveur qui permet de diffuser les directives d'affectations du serveur lagons vers les opérateurs du terrain. il permet d'obtenir des informations sur la production. c'est un moyen de communication performant et facile entre les différents acteurs des structures de production;
13625.0;NIP;Note d'Information Préalable_x000D_;
6579.0;CP;Commande perdue;
5288.0;NKL;North kent line;
4630.0;CPA;Cessation progressive d'activité. dispositif permettant de travailler à  temps partiel à  la fin de sa carrière, pour aménager une transition vers la retraite.;
14855.0;NOG;Note d'Organisation Générale;
4635.0;CPR;Conditions particulières de réalisation des opérations de maintenance (infrastructure);
2489.0;NOP;NOVION PORCIEN (GARE);
6598.0;CR;Convertisseur;
2497.0;NPP;NEUILLE PONT PIERRE (GARE);
6596.0;CR;Caisse de retraite;
7568.0;OANC;Ouvrage d'art non courant;
6597.0;CR;Consigne rose;
9665.0;OCDE;Organisation de coopération et de développement économiques;
9612.0;CRAF;Commission de régulation des activités ferroviaires;
2544.0;OIP;OIGNIES PRCI 27 (GARE);
13749.0;CRC;Compte Rendu de Caisse;
2559.0;ORE;LES ORMES SUR VIENNE (GARE);
6615.0;CRRCLI;"Commande rappel ralentissement ""60""";
7632.0;OTS;Organisation tableau de service;
946.0;CS;Calais Ville (Gare);
5336.0;OVRD;Opération de visibilité, de rencontre et de dissuasion;
14471.0;CSPS;Coordinateur Sécurité des Projets Sensibles;
5340.0;PAC;"Pôle d'Appui à  la Conduite : organisme qui permet une aide technique au mécanicien en cas d'incident._x000D_
Hotline pour les conducteurs";
4672.0;CT;Conditions techniques des trains entiers (fret);
2602.0;PB;PARIS BATIGNOLLES (GARE);
6662.0;CTC;Compagnie de Transports de Céréales ( filiale sncf );
2605.0;PBM;POMBLIERE ST MARCEL (GARE);
969.0;CTFU;commutateur de téléphonie ferroviaire unifié;
7664.0;PC;Prise de courant;
6678.0;CTP;Centre de transit principal;
9791.0;PC;Plan de contrôle;
14581.0;CUV;Règles Uniformes concernant le Contrat d'Utilisation des Véhicules (wagons ou voitures en tant que moyens de transport) en trafic international ferroviaire, appendice C à  la COTIF.;
9538.0;PCS;Profession et catégorie professionnelle;
999.0;CVA;Chateau La Valliere (Gare);
7679.0;PCTT;Poste de commande tram train;
1016.0;CXR;Charix Lalleyriat (Gare);
3995.0;PDC;"Plan De Charge (d'une flotte matérielle -> PDC Flotte, ou d'un site -> PDC Site)._x000D_
Le plan de charge est la déclinaison du PDP dans l'horizon pré-opérationnel à  la maille semaine sur les 8 prochains mois.";
1046.0;D;DOURDAN (GARE);
5374.0;PDEI;Plan directeur européen de l'infrastructure (uic);
6711.0;DAP;Décentralisation application personnel;
2648.0;PED;poste électronique de débranchement;
6713.0;DASL;Dossier d'aptitude au soutien logistique;
2659.0;PEY;PEYRAUD (GARE);
9729.0;DCD;Dossier de conception détaillé;
7697.0;PF;Prestations familiales;
6730.0;DCGFC;Direction contrôle de gestion /  formation et comptabilité;
7701.0;PFCE;Plateforme pour le commerce quitable;
9731.0;DCS;Dossier de contrôle de la sécurité;
2672.0;PGY;PRINGY (HAUTE SAVOIE) (GARE);
4721.0;DDAF;Direction départementale de l'agriculture et de la forêt;
9793.0;PHS;Plan d'hygiène et sécurité;
6750.0;DDSH;Dispositif de shuntage;
2678.0;PIA;PISANY (GARE);
6751.0;DDT;Directeur délégué aux trains;
9542.0;PLE;Plan de licenciements économiques;
4742.0;DEEE;Déchets des equipements electriques et electroniques;
5399.0;PLIT;Poste d'aiguillage à  leviers d'itinéraire;
6772.0;DGBT;Disjoncteur général basse tension;
2711.0;PMC;PARCOUL MEDILLAC (GARE);
6779.0;DIF;Direction ile de france;
14983.0;PMD;Plan de Maintenance Détaillé;
6803.0;DMI;Disponibilité maintenance infrastructure;
2712.0;PMI;Poste d'aiguillage à  Manettes Individuelles;
1114.0;DOD;DORTMUND (GARE);
7741.0;PMN;Pôle de maintenance des navettes;
4813.0;DPGF;Décomposition du prix global et forfaitaire;
2725.0;PNG;PALINGES (GARE);
1129.0;DR;distance règlementaire;
2741.0;PON;PONTORSON MONT ST MICHEL (GARE);
14943.0;DSTRO;Directive de Suivi de Travaux et Réception d'Ouvrages;
7761.0;PP;Programme prioritaire;
1439.0;GEN;GENNEVILLIERS (GARE);
14858.0;PP;Profil Plein;
7126.0;GIP;Groupe d'innovation et de pogrès;
2765.0;PRN;PONT SUR SEINE (GARE);
7144.0;GOP;Grosse opération programmée;
2766.0;PRO;PROVINS (GARE);
7151.0;GPERH;Gestion prévisionnelle des emplois et des ressources humaines;
5435.0;PROS;Poste régional opération de sécurité (équivalent suge en alsace);
5066.0;GPF;Gare Principale Frêt : gare ayant des fonctions technico-commerciales relatives à  la régulation des dessertes marchandises, la concertation avec la clientèle, la réalisation des prestations logistiques, la fourniture et la répartition des wagons à  l'intérieur de sa zone d'action.;
7812.0;PTO;Plan de transport opérationnel;
1495.0;GRS;GRENOBLE UNIVERSITES GIERES (GARE);
7819.0;PV;Procès verbal;
5073.0;GSA;Gestion des stocks autres;
2417.0;MZI;MEZIN (GARE);
5076.0;GSM-GFU;"Global système for mobile - groupe fermé d'utilisateurs_x000D_
(système de communication entre le conducteur et les régulateurs sur ligne non équipée radio)";
7525.0;NACP;Nord athlétique cheminots de paris;
1536.0;HAS;HANGEST (GARE);
2441.0;NBL;NANTES BLOTTEREAU (GARE);
1540.0;HAY;HAYANGE (GARE);
2457.0;NET;NANTES ETAT (GARE);
1548.0;HE;HENDAYE (GARE);
2459.0;NEV;NEUVY SUR LOIRE (GARE);
7196.0;HSLM;High speed load model;
14299.0;NG;Nouvelle Génération;
5091.0;HT;Haute tension (voir BT);
9784.0;NISL;Niveau d'intégrité de la sécurité logicielle;
1596.0;IC;Intercités;
14153.0;NM;Noeud Managérial, correspond à  un regroupement de RG (Responsabilités de Gestion) permettant de distinguer une organisation.;
3946.0;IDF;àŽle-de-france;
7546.0;NORMA;Nouvelle organisation régionale de management des activités;
14760.0;IGCSNP;"InGénieur Chef de SectioN Principal (RH 0263)._x000D_
Grade de qualification H, de la filière Equipement, spécialité Encadrement des Etablissements Equipement (EVE). Niveau 2.";
2491.0;NOV;NOVILLARS (GARE);
14721.0;IGGM;"InGénieur de Gestion de Moyens._x000D_
Grade de qualification H, de la filière Transport-Traction, spécialité Gestion des moyens. Niveau 1.";
2504.0;NSI;next step in signaling;
13160.0;IMSM;Itinéraires Modifiés Sous Mouvement;
2509.0;NSS;NEUVILLE SUR SAONE (GARE);
5138.0;INESC;Institut national d'etudes et de sécurité civile;
2517.0;NUN;NANTERRE UNIVERSITE (GARE);
5139.0;INFOMULTI;Serveur d'informations voyageurs - en remplacement de riho - gl;
2527.0;OBE;OBERNAI (GARE);
14360.0;I&P GP LGVEE;Ingénierie & Projets Direction de Projet LGV Est-Européenne;
2531.0;OCC;operational control center;
14948.0;IPN;Infrapôle Nord Parisien;
7577.0;OCR;Optical character recognition ( système logiciel permettant de convertir l'image numérisée d'un document papier en texte numérique );
14466.0;I&P Perf ALCA;Ingénierie & Projets - Pôle Performance et Pilotage Alsace-Lorraine-Champagne-Ardenne;
14675.0;OD;Opérations Diverses;
14660.0;I&P R;Ingénierie & Projets - Direction des Projets Régionaux;
5309.0;OM;Opérations et maintenance;
13909.0;IRC;Instances régionales de concertation;
7607.0;OPN;Optimum proctor normalisé;
5157.0;ISC;"Indicateurs de Sécurité Communs._x000D_
_x000D_
Servent à  évaluer la réalisation des OSC et permettent de suivre l'évolution générale de la sécurité des chemins de fer.";
5324.0;ORACLE;Optimisation des renseignements d'aide à  la clientèle (voyageurs);
1619.0;ISCS;integrated supervision control system;
14678.0;OSMOSE;"Optimisation & Structuration des Moyens, des Organisations de Services en Établissement /_x000D_
Optimisation & Standardisation des Modèles & des Outils des Systèmes en Établissement / _x000D_
Optimisation et Standardisation des Méthodes, des Organisations et des Systèmes en Établissement / _x000D_
Organisation des Supports, des Méthodes et des Outils des Services en Établissement";
7310.0;JATC;Jalon d'arrêt des trains de chantiers;
2573.0;OST;OSTENDE (GARE);
7312.0;JDK;Java development kit (  ensemble de routines de programmation fourni avec le kit de développement );
2576.0;OUA;OURSCAMP (GARE);
14889.0;JES;Joint Électrique de Séparation;
7639.0;PACTE;Plan d'actions court terme pour l'eté;
1671.0;KDZ;KOELN DEUTZ (GARE);
5351.0;PAIR;Plan d'action institutionnel régional. le pair constitue le document central de gestion des ri de la région pour la partie programmable. elaboré tous les ans en fin d'année, il établit la liste des actions à  destination des institutionnels que la région planifie pour l'année n+1. il est le document de synthèse de la politique institutionnelle de la région à  l'appui des objectifs et documents de pilotage régionaux, dont le schéma de développement régional.;
1672.0;KE;KEHL (GARE);
7650.0;PAR;Plan d'action régional;
1676.0;KH;KARLSRUHE (GARE);
5359.0;PARIS;Produit d'analyse de la régularité en ile-de-france par les statistiques (remplacé par brehat - infrastructure);
1681.0;KKA;KALL (GARE);
14473.0;PAS;Plan d'Action Sécurité;
7344.0;KSA;Contrôle semi automatisé du lotissement;
2608.0;PBQ;POSTE DES BERCHETTES (GARE);
7346.0;KTB;Contrôleur de tension batterie;
7666.0;PC;Poste central;
1705.0;KVFG;contrôle de verrouillage de la fermeture à  gauche;
2613.0;PCAT;pôle Conception Adaptation Transilien;
1717.0;LAI;LAIGNEVILLE (GARE);
12182.0;PCVR;Permanent clientèle voyageur régional;
1718.0;LAL;LAVAL (GARE);
7686.0;PE;Projet d'etablissement / d'entité;
1731.0;LBA;LABARTHE AVEZAC (GARE);
3999.0;PEM;Passage élargi motorisé;
1747.0;LBT;LE BOURGET (GARE);
7704.0;PGAV;Prescriptions générales des agents de l'equipement;
7369.0;LD;Ligne direct;
5389.0;PGU;Procédure générale d'unité;
1774.0;LDC;LOUDEAC (GARE);
7714.0;PI;Passage inférieur;
1805.0;LEY;LEYMENT (GARE);
7728.0;PLI;Poste à  leviers d'itinéraire;
1821.0;LGC;GRAND COMBE LA PISE (GARE);
5400.0;PLM;Nom d'une ancienne compagnie ferroviaire française, la compagnie des chemins de fer de paris à  lyon et à  la méditerranée.;
1826.0;LGK;LA GARENNE COLOMBES (GARE);
2715.0;PMO;PAGNY SUR MOSELLE (GARE);
1853.0;LI;LIBOURNE (GARE);
7742.0;PMP;Poste de mise en parallèle;
1861.0;LIM;LIMAY (GARE);
2717.0;PMS;PAMIERS (GARE);
7380.0;LIPC;Liste des interventions préventives et correctives;
7771.0;PR;Position de rémunération;
1901.0;LMU;LES MUREAUX (GARE);
9797.0;PRC;Plan de retrait ou de confinement;
1916.0;LNV;LANEUVEVILLE DEVANT NANCY (GARE);
7784.0;PRG;Paris rive gauche;
7391.0;LPT;Line printer ( appelé port parallèle, il est dédié le plus souvent à  la connexion des imprimantes );
2761.0;PRGS;poste d'aiguillage tout relais à  câblage géographique simplifié;
1953.0;LPY;LAPEYROUSE (GARE);
5432.0;PRMI;Poste d'aiguillage tout relais à  manettes individuelles;
3963.0;LRV;Light rail vehicle;
5438.0;PRS GS;Poste d'aiguillage tous relais à  transit souple pour gare simple;
1985.0;LSL;LE SOLER (GARE);
14704.0;PSE;Plan Sûreté d'Entreprise;
2026.0;LUT;LUTTERBACH (HAUT RHIN) (GARE);
2785.0;PSY;POISSY (GARE);
2054.0;LX;LISIEUX (GARE);
2793.0;PTH;LE PETIT THERAIN (GARE);
2066.0;LYO;LARDY (GARE);
2795.0;PTN;"Plan de transport actualisé (Plan de transport normal PTN)_x000D_
Plan de transport défini à  J-1 pour le jour J, contenant la dernière version des trains planifiés (ou théoriques), c'est-à -dire l'ensemble des mises à  jour associés aux actualisations commerciales ou techniques (prises en compte de contraintes travaux) depuis le plan de transport certifié de référence. Ne contient pas de trains concernant la gestion d'aléas opérationnels.";
12177.0;MABEL;Machine à  billets électroniques;
2811.0;PVF;PROVENCHERES SUR FAVE (GARE);
7421.0;MADEX;Module d'aide à  l'exploitation;
7837.0;RAD;"Réserve à  disposition. à  la traction, un conducteur est disponible sur site pour remplacer rapidement un autre conducteur qui serait absent (retard de train en 1/2 tour; maladie incident...)";
2090.0;MAF;MARTIGNE FERCHAUD (GARE);
2850.0;RAU;RASSUEN (GARE);
5213.0;MAGELAN;Méthode d'acheminement et de gestion des lanternes de queue (fret);
7853.0;RCG;Risque cardiaque globale;
2093.0;MAI;MARSEILLE EN BEAUVAISIS (GARE);
7856.0;RCM;Reliability centered maintenance;
7428.0;MALT;Mise a la terre;
13430.0;RDL;Responsable De Ligne (TER);
5220.0;MARGOT;Module d'aide à  la régulation pour le graphique d'occupation des voies théorique (bordeaux - infrastructure);
7873.0;RE;Rail europe;
2109.0;MBD;MONTBELIARD (GARE);
5485.0;RER;Réseau express régional de la région ile de france;
2133.0;MCL;MONTASTRUC LA CONSEILLERE (GARE);
5492.0;RG;Révision générale (maintenance du matériel roulant);
9779.0;MDT;Mean down time;
5496.0;RGP;Éléments automoteurs diesel type relation grand parcours;
2165.0;MEP;MONTHOIS (GARE);
15017.0;RGT-PC;Désigne les stabilisateurs de tension ferromagnétique destinés à  alimenter les prises de courant (ou PCV) en tension alternative et sinusoà¯dale 230V.;
7457.0;MESTA;Module d'acquisition et de traitement des enregistrments statiques de sécurité;
13871.0;RLU;Roue à  Limite d'Usure;
2197.0;MHC;MONACO COUNTRY CLUB (GARE);
7927.0;RNE;Railneteurope;
7464.0;MI2N;Matériel d'interconnexion à  2 niveaux;
9549.0;ROME;Répertoire opérationnel des métiers et des emplois;
2220.0;MJP;LA MEILLERAIE (GARE);
